,Edge 1,Edge 2,Edge 3,Edge 4,Edge 5,Edge 6,Edge 7,Edge 8,Edge 9,Edge 10,Edge 11,Edge 12,Edge 13,Edge 14
6250,70910000,41770000,0,0,64700000,0,0,18120000,64300000,192260000,25810000,249263000,591400000,696500000
6251,205000000,127190000,0,0,208600000,0,0,60910000,150200000,475320000,96340000,669822000,1216900000,1328200000
6252,154880000,102950000,0,0,188000000,0,0,61030000,113000000,366870000,84220000,558567000,853100000,876600000
6253,28100000,86900000,227320000,49400000,199304000,581500000,679600000,96510000,63730000,0,0,24800000,0,0
6254,62750000,156300000,501370000,90670000,723068000,1316700000,1442100000,205570000,121400000,0,0,222500000,0,0
6255,47020000,112200000,341190000,74640000,568980000,893200000,942700000,148780000,93660000,0,0,192300000,0,0
6256,9720000,0,0,9930000,40374000,0,0,0,15410000,54220000,0,58690000,211900000,293500000
6257,181540000,110840000,0,0,190700000,0,0,51520000,136800000,432250000,80650000,620699000,1177600000,1311000000
6258,202470000,131060000,0,0,213100000,0,0,69540000,148500000,467540000,105600000,662675000,1107400000,1166500000
6259,0,14200000,1510000,1090000,88300000,7000000,68800000,10040000,2990000,0,0,153062000,0,0
6260,60470000,152800000,475280000,86980000,670975000,1256700000,1383000000,196970000,115810000,0,0,198000000,0,0
6261,52100000,124700000,393330000,79660000,615561000,1017600000,1084700000,166590000,102510000,0,0,202800000,0,0
6262,12940000,10900000,19810000,24030000,126382000,2900000,0,25180000,20610000,0,0,59600000,0,57400000
6263,168140000,103580000,0,0,176000000,0,0,47350000,129900000,406640000,74500000,583207000,1126900000,1262300000
6264,213120000,136740000,0,0,221000000,0,0,72280000,156400000,493010000,109430000,692329000,1175900000,1245500000
6265,20780000,10700000,0,0,110300000,0,0,16120000,3100000,51770000,9630000,229576000,124700000,70000000
6266,62410000,158700000,491610000,89940000,683745000,1306100000,1445800000,203050000,119780000,0,0,197800000,0,0
6267,58080000,143800000,458940000,88400000,702736000,1210300000,1309600000,189550000,116020000,0,0,227900000,0,0
6268,29440000,53300000,132600000,49470000,316338000,321500000,289400000,76150000,53050000,0,0,121000000,0,0
6269,126830000,74930000,0,0,136200000,0,0,33530000,103100000,323110000,50290000,460964000,960400000,1103100000
6270,234340000,145290000,0,0,235400000,0,0,72170000,169900000,534920000,112570000,748990000,1330900000,1440300000
6271,126920000,85920000,0,0,179100000,0,0,54070000,90400000,299170000,71630000,504550000,687200000,678600000
6272,48560000,132900000,380610000,76330000,438058000,984600000,1111400000,159580000,99730000,0,0,101700000,0,0
6273,63090000,154400000,499610000,92550000,731209000,1295700000,1405600000,205770000,122900000,0,0,230800000,0,0
6274,36700000,74100000,209870000,59050000,409916000,521500000,513600000,103960000,67770000,0,0,148300000,0,0
6275,100930000,59930000,0,0,96100000,0,0,26300000,85900000,264050000,38920000,350219000,788100000,916300000
6276,229020000,142320000,0,0,229200000,0,0,70120000,166600000,526980000,109660000,733371000,1314800000,1424600000
6277,129380000,86200000,0,0,181800000,0,0,54720000,91700000,306220000,71340000,511656000,705100000,699800000
6278,49150000,134300000,384940000,76830000,444690000,1002800000,1136000000,160670000,100540000,0,0,103200000,0,0
6279,65860000,164400000,533190000,97140000,777972000,1401900000,1532500000,217240000,130000000,0,0,244200000,0,0
6280,43570000,101000000,288570000,71500000,526808000,756000000,778200000,133750000,86390000,0,0,184600000,0,0
6281,54110000,27260000,0,0,45900000,0,0,8490000,51300000,173100000,10790000,195800000,571300000,696800000
6282,227160000,137900000,0,0,233400000,0,0,65990000,166100000,531060000,101910000,750133000,1397300000,1542300000
6283,212040000,139150000,0,0,226900000,0,0,76730000,155300000,488250000,114160000,698470000,1123800000,1164500000
6284,15290000,67800000,164680000,35200000,127650000,413600000,514600000,70830000,46470000,0,0,41788000,0,0
6285,68690000,170500000,546930000,98350000,775644000,1429800000,1565400000,224690000,131770000,0,0,235500000,0,0
6286,50790000,117700000,361130000,78670000,594234000,923100000,965300000,158140000,98540000,0,0,201100000,0,0
6287,23370000,8740000,0,2240000,32280000,0,0,2400000,27100000,92390000,0,85590000,319800000,418600000
6288,211740000,130060000,0,0,215700000,0,0,60670000,157300000,500600000,95590000,703035000,1324200000,1461900000
6289,200920000,131520000,0,0,218600000,0,0,73610000,147000000,465250000,107540000,669466000,1073400000,1111100000
6290,17790000,72000000,178120000,38260000,136490000,457000000,562500000,75680000,50320000,0,0,29438000,0,0
6291,70190000,177000000,569710000,101340000,808990000,1504400000,1654000000,232040000,136640000,0,0,245700000,0,0
6292,53540000,132600000,405020000,85140000,663930000,1073600000,1142900000,172810000,108470000,0,0,222700000,0,0
6293,14310000,6200000,0,25400000,90403000,0,0,18190000,18900000,13690000,0,50000000,113200000,202800000
6294,194020000,116750000,0,0,208900000,0,0,53830000,147900000,475160000,82080000,682140000,1334700000,1503300000
6295,258880000,163160000,0,0,258300000,0,0,85480000,188400000,589080000,131000000,814597000,1399100000,1482000000
6296,42830000,27710000,0,0,141700000,0,0,26050000,20900000,102870000,24070000,324701000,246400000,187600000
6297,67600000,172000000,532370000,97440000,718000000,1405500000,1556700000,220100000,129810000,0,0,202700000,0,0
6298,62250000,149300000,479100000,92980000,727403000,1230000000,1314600000,200330000,121340000,0,0,236900000,0,0
6299,22820000,31000000,74100000,38230000,233802000,146700000,89100000,51030000,37280000,0,0,97100000,0,0
6300,167750000,102790000,0,0,171700000,0,0,46780000,130800000,411410000,72730000,578585000,1153000000,1302100000
6301,232930000,148060000,0,0,235400000,0,0,77570000,170200000,535010000,118440000,742151000,1272500000,1347700000
6302,22780000,13250000,0,0,118600000,0,0,17990000,4600000,55090000,12190000,245097000,122900000,57500000
6303,67720000,173800000,542920000,98240000,748750000,1444400000,1601300000,222720000,131580000,0,0,216200000,0,0
6304,61030000,153100000,485650000,93810000,747677000,1286500000,1392600000,200440000,123090000,0,0,243400000,0,0
6305,30810000,55100000,130080000,51980000,326981000,310100000,266700000,77900000,55150000,0,0,126900000,0,0
6306,141370000,82910000,0,0,156200000,0,0,35850000,113900000,367440000,54360000,522847000,1103000000,1271000000
6307,269010000,165520000,0,0,266900000,0,0,83450000,194600000,612960000,128350000,850913000,1519200000,1642200000
6308,149650000,101050000,0,0,205000000,0,0,62510000,107300000,349310000,84270000,584521000,800500000,787800000
6309,53260000,145300000,417790000,83600000,463660000,1078500000,1222500000,175190000,109340000,0,0,104100000,0,0
6310,71030000,173600000,565780000,103520000,818787000,1457300000,1575400000,232460000,137990000,0,0,257700000,0,0
6311,40210000,79500000,226120000,63590000,444735000,555800000,542400000,111990000,72780000,0,0,161700000,0,0
6312,109470000,64990000,0,0,99600000,0,0,27900000,92300000,286810000,41960000,368563000,846000000,984400000
6313,238790000,148490000,0,0,236400000,0,0,73870000,173100000,548350000,115210000,756473000,1353000000,1460000000
6314,112340000,74780000,0,0,175500000,0,0,49440000,77400000,265530000,62220000,475685000,608200000,586800000
6315,57270000,153500000,452570000,87260000,556425000,1191500000,1341400000,187370000,115220000,0,0,140400000,0,0
6316,66700000,167600000,541550000,99750000,798189000,1426500000,1556200000,220730000,133030000,0,0,253100000,0,0
6317,41230000,92500000,253510000,68600000,493473000,662800000,667700000,122890000,80920000,0,0,177000000,0,0
6318,79390000,42860000,0,0,80100000,0,0,15000000,70400000,235680000,21880000,298420000,759700000,908200000
6319,254070000,154230000,0,0,258400000,0,0,74970000,184600000,591080000,114870000,829018000,1535400000,1686400000
6320,222810000,146980000,0,0,241500000,0,0,82430000,163400000,511780000,121380000,740088000,1167400000,1198200000
6321,22940000,84700000,215430000,47180000,156600000,529700000,643200000,92770000,61250000,0,0,31958000,0,0
6322,75420000,187500000,607680000,107570000,858880000,1589500000,1734000000,247580000,144980000,0,0,260900000,0,0
6323,52360000,116900000,356220000,80670000,599178000,894600000,923500000,159260000,99390000,0,0,205900000,0,0
6324,41370000,21250000,0,0,31548000,0,0,6240000,42700000,137600000,7080000,128450000,443100000,555500000
6325,223110000,137490000,0,0,223200000,0,0,64870000,163900000,522250000,102530000,724913000,1348600000,1477500000
6326,176550000,116990000,0,0,204800000,0,0,67870000,128300000,410320000,96490000,612293000,937400000,956200000
6327,33780000,106400000,288290000,59210000,268463000,749900000,875700000,120930000,77630000,0,0,40700000,0,0
6328,69760000,176000000,569380000,102150000,816210000,1498800000,1643600000,231540000,137500000,0,0,252000000,0,0
6329,49170000,120300000,355150000,80030000,611733000,942600000,991000000,156480000,99720000,0,0,209400000,0,0
6330,20080000,2440000,0,9330000,35614000,0,0,0,21400000,93060000,0,88320000,350600000,465600000
6331,219080000,132120000,0,0,231900000,0,0,62030000,163000000,527340000,94520000,750569000,1442100000,1609500000
6332,258120000,164730000,0,0,259600000,0,0,88080000,188400000,588120000,133800000,815512000,1372900000,1441500000
6333,2960000,10960000,0,0,115500000,0,39700000,11980000,0,10280000,1650000,221207000,36300000,0
6334,71870000,180700000,570160000,101890000,789852000,1510200000,1663700000,234130000,136610000,0,0,230000000,0,0
6335,60570000,142300000,452010000,90870000,701025000,1148100000,1215100000,192060000,116940000,0,0,231600000,0,0
6336,14390000,9500000,13080000,25130000,141378000,0,0,24440000,20380000,0,0,68500000,19600000,93300000
6337,185020000,114090000,0,0,188500000,0,0,52010000,141200000,446100000,82280000,626345000,1216200000,1357500000
6338,212440000,137170000,0,0,220700000,0,0,74080000,155300000,489420000,111010000,687529000,1142500000,1196400000
6339,1800000,37800000,72270000,15750000,74980000,192800000,279500000,31520000,21770000,0,0,72631000,0,0
6340,68410000,174500000,553970000,98890000,782426000,1471400000,1622500000,226280000,133110000,0,0,234000000,0,0
6341,55830000,140100000,433980000,87930000,692801000,1154400000,1239800000,182240000,113470000,0,0,229300000,0,0
6342,21770000,28000000,47980000,37390000,194227000,70700000,2400000,44420000,34980000,0,0,83600000,0,0
6343,169690000,101590000,0,0,186900000,0,0,45950000,132300000,425010000,69920000,613873000,1229000000,1396800000
6344,261460000,162730000,0,0,259700000,0,0,83580000,189300000,594020000,128670000,822878000,1440500000,1543700000
6345,96230000,64550000,0,0,173700000,0,0,44700000,64300000,227470000,54100000,457077000,529600000,496300000
6346,61390000,159700000,475770000,91190000,596558000,1236400000,1378800000,199100000,120070000,0,0,156200000,0,0
6347,63890000,153200000,497500000,93540000,738635000,1280600000,1379600000,206100000,123260000,0,0,236600000,0,0
6348,31110000,55300000,150710000,49950000,338657000,361200000,331900000,81130000,54150000,0,0,128200000,0,0
6349,132270000,80800000,0,0,128900000,0,0,36480000,106900000,330410000,55870000,451485000,944900000,1079100000
6350,219920000,138660000,0,0,221300000,0,0,70590000,159600000,505130000,109460000,700351000,1223000000,1308100000
6351,61770000,40080000,0,0,136800000,0,0,31700000,36800000,148790000,33670000,337244000,344800000,305500000
6352,59700000,156200000,471980000,88050000,631274000,1255200000,1399100000,194980000,117000000,0,0,174400000,0,0
6353,60700000,152900000,487990000,92410000,736619000,1291100000,1403600000,200460000,122070000,0,0,236600000,0,0
6354,34430000,70300000,180750000,57720000,389573000,459800000,442400000,95990000,64810000,0,0,144300000,0,0
6355,106400000,61110000,0,0,115000000,0,0,25570000,88900000,286180000,37870000,397186000,882000000,1028400000
6356,243960000,149460000,0,0,246000000,0,0,73420000,176300000,560430000,113670000,785352000,1424700000,1555200000
6357,179490000,120260000,0,0,212100000,0,0,70030000,131400000,416190000,99610000,633110000,953000000,969000000
6358,35470000,109300000,295520000,62180000,266349000,745800000,863000000,125690000,80730000,0,0,39900000,0,0
6359,67240000,164200000,531640000,96610000,764154000,1376400000,1497400000,218840000,128770000,0,0,236800000,0,0
6360,43910000,95200000,284330000,68330000,501133000,716500000,733000000,130680000,82360000,0,0,174600000,0,0
6361,60980000,35440000,0,0,41700000,0,0,14220000,56600000,173860000,19950000,189869000,532300000,638900000
6362,208040000,129230000,0,0,208900000,0,0,61750000,151600000,482350000,97930000,672059000,1223400000,1331700000
6363,137850000,92280000,0,0,175900000,0,0,56080000,99300000,325890000,76140000,511040000,749900000,758700000
6364,38070000,111300000,305420000,62100000,331266000,800400000,917100000,128400000,81160000,0,0,67700000,0,0
6365,62940000,158800000,509980000,93110000,741628000,1343500000,1470500000,208430000,124550000,0,0,231000000,0,0
6366,43620000,103900000,299760000,71530000,531627000,790400000,823000000,136430000,87420000,0,0,183600000,0,0
6367,35890000,15710000,0,0,32477000,0,0,4890000,35300000,125720000,2620000,132020000,429000000,536500000
6368,207490000,125980000,0,0,216600000,0,0,59630000,152700000,491260000,92000000,698202000,1317600000,1463600000
6369,221250000,143250000,0,0,231700000,0,0,77350000,161900000,509200000,116290000,719046000,1191200000,1247900000
6370,0,26600000,37000000,9210000,83400000,85200000,158000000,20680000,13060000,0,0,126806000,0,0
6371,64840000,162100000,507930000,92350000,716849000,1334600000,1464500000,210690000,122880000,0,0,212600000,0,0
6372,53070000,123900000,391900000,79940000,617375000,1003200000,1062900000,167110000,102270000,0,0,204600000,0,0
6373,9900000,5200000,4040000,18850000,109963000,0,0,17080000,14440000,0,0,55200000,29600000,90700000
6374,166930000,103640000,0,0,171000000,0,0,47300000,127200000,398180000,75560000,565091000,1079000000,1198700000
6375,180210000,117490000,0,0,193700000,0,0,63660000,131700000,419780000,94700000,598680000,990300000,1040100000
6376,630000,31000000,50810000,12160000,59130000,136900000,204900000,23700000,16650000,0,0,63824000,0,0
6377,59640000,152800000,475630000,86410000,681469000,1265900000,1393600000,196080000,115460000,0,0,204100000,0,0
6378,50730000,126300000,390690000,79770000,621927000,1034600000,1110300000,165090000,102570000,0,0,205000000,0,0
6379,17950000,24900000,45640000,32090000,171794000,79000000,26300000,39030000,30260000,0,0,72900000,0,0
6380,150690000,91170000,0,0,163500000,0,0,42140000,117600000,370720000,64100000,538327000,1060300000,1199400000
6381,225670000,141890000,0,0,229300000,0,0,71930000,163600000,516890000,111580000,724062000,1265700000,1360000000
6382,94320000,62550000,0,0,161500000,0,0,43150000,63800000,226710000,51750000,431080000,534600000,517700000
6383,51390000,135000000,389410000,76760000,484910000,1013600000,1132500000,164270000,100190000,0,0,123100000,0,0
6384,58610000,141200000,456280000,85690000,676821000,1179200000,1274700000,189250000,112870000,0,0,215300000,0,0
6385,32160000,64200000,181130000,51680000,364402000,453900000,446900000,90360000,58720000,0,0,132400000,0,0
6386,96090000,58710000,0,0,88600000,0,0,26740000,80700000,242440000,39910000,322945000,703500000,809100000
6387,190400000,120040000,0,0,194000000,0,0,59050000,137500000,438520000,93210000,614729000,1085500000,1169700000
6388,86690000,58250000,0,0,140400000,0,0,39700000,59200000,212840000,47970000,379854000,498300000,491000000
6389,43790000,118600000,334250000,65940000,423560000,886700000,995100000,140400000,86300000,0,0,106900000,0,0
6390,55350000,138900000,441720000,83160000,657131000,1162300000,1265900000,182270000,109940000,0,0,207700000,0,0
6391,34970000,77600000,214000000,57980000,408424000,554600000,562600000,104200000,67880000,0,0,144500000,0,0
