date and time,S1,S2,S3,S4,S5
2016-06-17 00:00:00,20.3719,21.7554,23.5536,24.8154,25.4544
2016-06-17 01:00:00,20.4164,21.7596,23.51615,24.8777,25.4379
2016-06-17 02:00:00,20.4609,21.7638,23.4787,24.94,25.4214
2016-06-17 03:00:00,20.373199999999997,21.65755,23.20065,24.6355,25.1933
2016-06-17 04:00:00,20.2855,21.5513,22.9226,24.331,24.9652
2016-06-17 05:00:00,20.24945,21.6359,22.7776,24.157249999999998,24.88785
2016-06-17 06:00:00,20.2134,21.7205,22.6326,23.9835,24.8105
2016-06-17 07:00:00,20.21765,21.772550000000003,22.594250000000002,23.978,24.8124
2016-06-17 08:00:00,20.2219,21.8246,22.5559,23.9725,24.8143
2016-06-17 09:00:00,20.2222,21.7108,22.721049999999998,24.0263,24.78105
2016-06-17 10:00:00,20.2225,21.597,22.8862,24.0801,24.7478
2016-06-17 11:00:00,20.283900000000003,21.6528,23.0875,24.53835,25.1331
2016-06-17 12:00:00,20.3453,21.7086,23.2888,24.9966,25.5184
2016-06-17 13:00:00,20.445950000000003,21.77415,23.45115,25.0396,25.524549999999998
2016-06-17 14:00:00,20.5466,21.8397,23.6135,25.0826,25.5307
2016-06-17 15:00:00,20.486600000000003,21.71295,23.36305,24.7887,25.46165
2016-06-17 16:00:00,20.4266,21.5862,23.1126,24.4948,25.3926
2016-06-17 17:00:00,20.31335,21.59735,22.9289,24.3711,25.1605
2016-06-17 18:00:00,20.2001,21.6085,22.7452,24.2474,24.9284
2016-06-17 19:00:00,20.17335,21.6687,22.694200000000002,24.2147,24.87355
2016-06-17 20:00:00,20.1466,21.7289,22.6432,24.182,24.8187
2016-06-17 21:00:00,20.1537,21.6373,22.77435,24.15225,24.910249999999998
2016-06-17 22:00:00,20.1608,21.5457,22.9055,24.1225,25.0018
2016-06-17 23:00:00,20.2453,21.6468,23.21485,24.606299999999997,25.280099999999997
2016-06-18 00:00:00,20.3298,21.7479,23.5242,25.0901,25.5584
2016-06-18 01:00:00,20.4409,21.82815,23.6055,25.1363,25.5499
2016-06-18 02:00:00,20.552,21.9084,23.6868,25.1825,25.5414
2016-06-18 03:00:00,20.48905,21.76755,23.418100000000003,24.8677,25.47025
2016-06-18 04:00:00,20.4261,21.6267,23.1494,24.5529,25.3991
2016-06-18 05:00:00,20.3377,21.63935,22.93925,24.341450000000002,25.1938
2016-06-18 06:00:00,20.2493,21.652,22.7291,24.13,24.9885
2016-06-18 07:00:00,20.2549,21.73975,22.66685,24.06375,24.7841
2016-06-18 08:00:00,20.2605,21.8275,22.6046,23.9975,24.5797
2016-06-18 09:00:00,20.2571,21.7033,22.6538,23.940399999999997,24.860349999999997
2016-06-18 10:00:00,20.2537,21.5791,22.703,23.8833,25.141
2016-06-18 11:00:00,20.283,21.601750000000003,22.95695,24.59265,25.3803
2016-06-18 12:00:00,20.3123,21.6244,23.2109,25.302,25.6196
2016-06-18 13:00:00,20.45825,21.826900000000002,23.52575,25.1889,25.622349999999997
2016-06-18 14:00:00,20.6042,22.0294,23.8406,25.0758,25.6251
2016-06-18 15:00:00,20.61605,21.925849999999997,23.62475,25.0287,25.61695
2016-06-18 16:00:00,20.6279,21.8223,23.4089,24.9816,25.6088
2016-06-18 17:00:00,20.476300000000002,21.7087,23.147100000000002,24.79525,25.36705
2016-06-18 18:00:00,20.3247,21.5951,22.8853,24.6089,25.1253
2016-06-18 19:00:00,20.2827,21.6589,22.79485,24.4193,25.04175
2016-06-18 20:00:00,20.2407,21.7227,22.7044,24.2297,24.9582
2016-06-18 21:00:00,20.2238,21.68655,22.7379,24.179450000000003,25.0792
2016-06-18 22:00:00,20.2069,21.6504,22.7714,24.1292,25.2002
2016-06-18 23:00:00,20.2713,21.6804,23.1246,24.59795,25.297649999999997
2016-06-19 00:00:00,20.3357,21.7104,23.4778,25.0667,25.3951
2016-06-19 01:00:00,20.4797,21.872149999999998,23.66845,25.12825,25.4865
2016-06-19 02:00:00,20.6237,22.0339,23.8591,25.1898,25.5779
2016-06-19 03:00:00,20.627699999999997,21.9273,23.669249999999998,25.03855,25.5923
2016-06-19 04:00:00,20.6317,21.8207,23.4794,24.8873,25.6067
2016-06-19 05:00:00,20.50555,21.7265,23.1775,24.6607,25.404049999999998
2016-06-19 06:00:00,20.3794,21.6323,22.8756,24.4341,25.2014
2016-06-19 07:00:00,20.3883,21.7206,22.78775,24.2739,25.0103
2016-06-19 08:00:00,20.3972,21.8089,22.6999,24.1137,24.8192
2016-06-19 09:00:00,20.39815,21.8129,22.6911,23.99715,25.15945
2016-06-19 10:00:00,20.3991,21.8169,22.6823,23.8806,25.4997
2016-06-19 11:00:00,20.41135,21.7258,22.95715,24.255650000000003,25.397
2016-06-19 12:00:00,20.4236,21.6347,23.232,24.6307,25.2943
2016-06-19 13:00:00,20.54805,21.87505,23.56205,25.043950000000002,25.49315
2016-06-19 14:00:00,20.6725,22.1154,23.8921,25.4572,25.692
2016-06-19 15:00:00,20.76635,22.12565,23.896549999999998,25.37305,25.6938
2016-06-19 16:00:00,20.8602,22.1359,23.901,25.2889,25.6956
2016-06-19 17:00:00,20.7323,21.8961,23.4931,25.08775,25.5118
2016-06-19 18:00:00,20.6044,21.6563,23.0852,24.8866,25.328
2016-06-19 19:00:00,20.515749999999997,21.67975,22.95645,24.7012,25.271
2016-06-19 20:00:00,20.4271,21.7032,22.8277,24.5158,25.214
2016-06-19 21:00:00,20.412799999999997,21.7302,22.8091,24.504199999999997,25.289299999999997
2016-06-19 22:00:00,20.3985,21.7572,22.7905,24.4926,25.3646
2016-06-19 23:00:00,20.43285,21.7188,23.074350000000003,24.680149999999998,25.2976
2016-06-20 00:00:00,20.4672,21.6804,23.3582,24.8677,25.2306
2016-06-20 01:00:00,20.58665,21.90605,23.63675,25.11205,25.46705
2016-06-20 02:00:00,20.7061,22.1317,23.9153,25.3564,25.7035
2016-06-20 03:00:00,20.79705,22.1128,23.89835,25.3213,25.70395
2016-06-20 04:00:00,20.888,22.0939,23.8814,25.2862,25.7044
2016-06-20 05:00:00,20.78405,21.89805,23.4966,25.03285,25.51715
2016-06-20 06:00:00,20.6801,21.7022,23.1118,24.7795,25.3299
2016-06-20 07:00:00,20.65435,21.752850000000002,22.98055,24.5292,25.1984
2016-06-20 08:00:00,20.6286,21.8035,22.8493,24.2789,25.0669
2016-06-20 09:00:00,20.6371,21.8398,22.814799999999998,24.23305,25.06995
2016-06-20 10:00:00,20.6456,21.8761,22.7803,24.1872,25.073
2016-06-20 11:00:00,20.639400000000002,21.79625,22.96695,24.4344,25.3735
2016-06-20 12:00:00,20.6332,21.7164,23.1536,24.6816,25.674
2016-06-20 13:00:00,20.703249999999997,21.9134,23.47635,25.13355,25.67485
2016-06-20 14:00:00,20.7733,22.1104,23.7991,25.5855,25.6757
2016-06-20 15:00:00,20.9503,22.2824,24.22935,25.61395,25.6676
2016-06-20 16:00:00,21.1273,22.4544,24.6596,25.6424,25.6595
2016-06-20 17:00:00,21.0464,22.197200000000002,24.0471,25.38955,25.65925
2016-06-20 18:00:00,20.9655,21.94,23.4346,25.1367,25.659
2016-06-20 19:00:00,20.7796,21.8259,23.22185,25.0227,25.52985
2016-06-20 20:00:00,20.5937,21.7118,23.0091,24.9087,25.4007
2016-06-20 21:00:00,20.5762,21.7601,22.957050000000002,24.79995,25.28875
2016-06-20 22:00:00,20.5587,21.8084,22.905,24.6912,25.1768
2016-06-20 23:00:00,20.5678,21.75245,23.02355,24.628349999999998,25.30225
2016-06-21 00:00:00,20.5769,21.6965,23.1421,24.5655,25.4277
2016-06-21 01:00:00,20.66715,21.916449999999998,23.5477,25.0066,25.564500000000002
2016-06-21 02:00:00,20.7574,22.1364,23.9533,25.4477,25.7013
2016-06-21 03:00:00,20.92735,22.214399999999998,24.12695,25.4242,25.69865
2016-06-21 04:00:00,21.0973,22.2924,24.3006,25.4007,25.696
2016-06-21 05:00:00,21.02615,22.07625,23.8768,25.2197,25.59995
2016-06-21 06:00:00,20.955,21.8601,23.453,25.0387,25.5039
2016-06-21 07:00:00,20.84985,21.82105,23.2364,24.7576,25.39825
2016-06-21 08:00:00,20.7447,21.782,23.0198,24.4765,25.2926
2016-06-21 09:00:00,20.7583,21.839399999999998,22.969749999999998,24.4313,25.01775
2016-06-21 10:00:00,20.7719,21.8968,22.9197,24.3861,24.7429
2016-06-21 11:00:00,20.7719,21.804949999999998,22.96635,24.33265,25.2128
2016-06-21 12:00:00,20.7719,21.7131,23.013,24.2792,25.6827
2016-06-21 13:00:00,20.785899999999998,21.8702,23.288200000000003,24.7526,25.686149999999998
2016-06-21 14:00:00,20.7999,22.0273,23.5634,25.226,25.6896
2016-06-21 15:00:00,21.017850000000003,22.361600000000003,24.25775,25.45355,25.683149999999998
2016-06-21 16:00:00,21.2358,22.6959,24.9521,25.6811,25.6767
2016-06-21 17:00:00,21.26715,22.527,24.55385,25.60155,25.670949999999998
2016-06-21 18:00:00,21.2985,22.3581,24.1556,25.522,25.6652
2016-06-21 19:00:00,21.07505,22.078850000000003,23.6969,25.29565,25.5972
2016-06-21 20:00:00,20.8516,21.7996,23.2382,25.0693,25.5292
2016-06-21 21:00:00,20.787100000000002,21.81415,23.147599999999997,24.938049999999997,25.3733
2016-06-21 22:00:00,20.7226,21.8287,23.057,24.8068,25.2174
2016-06-21 23:00:00,20.72335,21.8042,23.07765,24.580750000000002,25.36355
2016-06-22 00:00:00,20.7241,21.7797,23.0983,24.3547,25.5097
2016-06-22 01:00:00,20.76465,21.897,23.53495,24.87655,25.59255
2016-06-22 02:00:00,20.8052,22.0143,23.9716,25.3984,25.6754
2016-06-22 03:00:00,21.0041,22.233649999999997,24.23655,25.4439,25.70365
2016-06-22 04:00:00,21.203,22.453,24.5015,25.4894,25.7319
2016-06-22 05:00:00,21.21335,22.29975,24.2161,25.34735,25.72165
2016-06-22 06:00:00,21.2237,22.1465,23.9307,25.2053,25.7114
2016-06-22 07:00:00,21.0622,21.982,23.5862,24.9705,25.55305
2016-06-22 08:00:00,20.9007,21.8175,23.2417,24.7357,25.3947
2016-06-22 09:00:00,20.90095,21.861849999999997,23.16,24.61055,25.15795
2016-06-22 10:00:00,20.9012,21.9062,23.0783,24.4854,24.9212
2016-06-22 11:00:00,20.9012,21.907649999999997,23.05775,24.299799999999998,25.2389
2016-06-22 12:00:00,20.9012,21.9091,23.0372,24.1142,25.5566
2016-06-22 13:00:00,20.86965,21.881999999999998,23.2901,24.517,25.63325
2016-06-22 14:00:00,20.8381,21.8549,23.543,24.9198,25.7099
2016-06-22 15:00:00,21.039749999999998,22.2908,24.137999999999998,25.3119,25.70395
2016-06-22 16:00:00,21.2414,22.7267,24.733,25.704,25.698
2016-06-22 17:00:00,21.39835,22.74265,24.7927,25.6751,25.68505
2016-06-22 18:00:00,21.5553,22.7586,24.8524,25.6462,25.6721
2016-06-22 19:00:00,21.36515,22.38275,24.18835,25.45095,25.6306
2016-06-22 20:00:00,21.175,22.0069,23.5243,25.2557,25.5891
2016-06-22 21:00:00,20.989,21.91985,23.3704,25.07375,25.509999999999998
2016-06-22 22:00:00,20.803,21.8328,23.2165,24.8918,25.4309
2016-06-22 23:00:00,20.7932,21.8482,23.1946,24.7812,25.49975
2016-06-23 00:00:00,20.7834,21.8636,23.1727,24.6706,25.5686
2016-06-23 01:00:00,20.8285,21.8856,23.5031,24.896700000000003,25.5119
2016-06-23 02:00:00,20.8736,21.9076,23.8335,25.1228,25.4552
2016-06-23 03:00:00,21.035,22.21295,24.133499999999998,25.323050000000002,25.599800000000002
2016-06-23 04:00:00,21.1964,22.5183,24.4335,25.5233,25.7444
2016-06-23 05:00:00,21.3075,22.482300000000002,24.39115,25.501849999999997,25.73565
2016-06-23 06:00:00,21.4186,22.4463,24.3488,25.4804,25.7269
2016-06-23 07:00:00,21.27065,22.185200000000002,23.92675,25.2549,25.59165
2016-06-23 08:00:00,21.1227,21.9241,23.5047,25.0294,25.4564
2016-06-23 09:00:00,21.066899999999997,21.9131,23.371650000000002,24.804299999999998,25.3258
2016-06-23 10:00:00,21.0111,21.9021,23.2386,24.5792,25.1952
2016-06-23 11:00:00,21.01195,21.9176,23.1986,24.53085,25.09965
2016-06-23 12:00:00,21.0128,21.9331,23.1586,24.4825,25.0041
2016-06-23 13:00:00,21.00175,21.90765,23.3662,24.7433,25.37535
2016-06-23 14:00:00,20.9907,21.8822,23.5738,25.0041,25.7466
2016-06-23 15:00:00,21.09915,22.1931,23.962699999999998,25.374650000000003,25.74625
2016-06-23 16:00:00,21.2076,22.504,24.3516,25.7452,25.7459
2016-06-23 17:00:00,21.45565,22.7299,24.7626,25.7314,25.73455
2016-06-23 18:00:00,21.7037,22.9558,25.1736,25.7176,25.7232
2016-06-23 19:00:00,21.6065,22.66835,24.55275,25.59515,25.70255
2016-06-23 20:00:00,21.5093,22.3809,23.9319,25.4727,25.6819
2016-06-23 21:00:00,21.242150000000002,22.14145,23.672449999999998,25.2691,25.644599999999997
2016-06-23 22:00:00,20.975,21.902,23.413,25.0655,25.6073
2016-06-23 23:00:00,20.96685,21.899250000000002,23.3585,25.00255,25.5091
2016-06-24 00:00:00,20.9587,21.8965,23.304,24.9396,25.4109
2016-06-24 01:00:00,20.9834,21.887050000000002,23.40435,24.852899999999998,25.4835
2016-06-24 02:00:00,21.0081,21.8776,23.5047,24.7662,25.5561
2016-06-24 03:00:00,21.1023,22.176250000000003,23.919649999999997,25.153550000000003,25.6864
2016-06-24 04:00:00,21.1965,22.4749,24.3346,25.5409,25.8167
2016-06-24 05:00:00,21.39415,22.56445,24.4872,25.5366,25.81675
2016-06-24 06:00:00,21.5918,22.654,24.6398,25.5323,25.8168
2016-06-24 07:00:00,21.52355,22.409100000000002,24.256700000000002,25.3863,25.72005
2016-06-24 08:00:00,21.4553,22.1642,23.8736,25.2403,25.6233
2016-06-24 09:00:00,21.321800000000003,22.05405,23.6563,24.978,25.52245
2016-06-24 10:00:00,21.1883,21.9439,23.439,24.7157,25.4216
2016-06-24 11:00:00,21.19415,21.956,23.38545,24.67805,25.1949
2016-06-24 12:00:00,21.2,21.9681,23.3319,24.6404,24.9682
2016-06-24 13:00:00,21.2,21.93215,23.36965,24.5842,25.40285
2016-06-24 14:00:00,21.2,21.8962,23.4074,24.528,25.8375
2016-06-24 15:00:00,21.1958,22.1147,23.677799999999998,24.9225,25.84725
2016-06-24 16:00:00,21.1916,22.3332,23.9482,25.317,25.857
2016-06-24 17:00:00,21.436950000000003,22.6832,24.5198,25.5831,25.8522
2016-06-24 18:00:00,21.6823,23.0332,25.0914,25.8492,25.8474
2016-06-24 19:00:00,21.7183,22.871450000000003,24.789250000000003,25.79795,25.84195
2016-06-24 20:00:00,21.7543,22.7097,24.4871,25.7467,25.8365
2016-06-24 21:00:00,21.5048,22.38565,24.06785,25.4947,25.7804
2016-06-24 22:00:00,21.2553,22.0616,23.6486,25.2427,25.7243
2016-06-24 23:00:00,21.16935,22.0038,23.55025,25.11545,25.57125
2016-06-25 00:00:00,21.0834,21.946,23.4519,24.9882,25.4182
2016-06-25 01:00:00,21.09815,21.95045,23.45825,24.799,25.5384
2016-06-25 02:00:00,21.1129,21.9549,23.4646,24.6098,25.6586
2016-06-25 03:00:00,21.1415,22.098799999999997,23.8358,25.0349,25.7984
2016-06-25 04:00:00,21.1701,22.2427,24.207,25.46,25.9382
2016-06-25 05:00:00,21.38075,22.492649999999998,24.436300000000003,25.5419,25.94695
2016-06-25 06:00:00,21.5914,22.7426,24.6656,25.6238,25.9557
2016-06-25 07:00:00,21.62855,22.62375,24.4813,25.5259,25.9421
2016-06-25 08:00:00,21.6657,22.5049,24.297,25.428,25.9285
2016-06-25 09:00:00,21.4805,22.27145,23.9722,25.2176,25.7481
2016-06-25 10:00:00,21.2953,22.038,23.6474,25.0072,25.5677
2016-06-25 11:00:00,21.2656,22.00795,23.55655,24.870449999999998,25.410899999999998
2016-06-25 12:00:00,21.2359,21.9779,23.4657,24.7337,25.2541
2016-06-25 13:00:00,21.23475,21.980150000000002,23.44135,24.61235,25.49105
2016-06-25 14:00:00,21.2336,21.9824,23.417,24.491,25.728
2016-06-25 15:00:00,21.21865,22.05055,23.69815,24.80555,25.86835
2016-06-25 16:00:00,21.2037,22.1187,23.9793,25.1201,26.0087
2016-06-25 17:00:00,21.38445,22.483,24.32755,25.53535,26.013350000000003
2016-06-25 18:00:00,21.5652,22.8473,24.6758,25.9506,26.018
2016-06-25 19:00:00,21.71845,22.89615,24.743699999999997,25.9548,26.002650000000003
2016-06-25 20:00:00,21.8717,22.945,24.8116,25.959,25.9873
2016-06-25 21:00:00,21.70185,22.598100000000002,24.34885,25.67635,25.92505
2016-06-25 22:00:00,21.532,22.2512,23.8861,25.3937,25.8628
2016-06-25 23:00:00,21.34075,22.12355,23.73485,25.25105,25.77525
2016-06-26 00:00:00,21.1495,21.9959,23.5836,25.1084,25.6877
2016-06-26 01:00:00,21.16005,21.987099999999998,23.54885,25.07825,25.73135
2016-06-26 02:00:00,21.1706,21.9783,23.5141,25.0481,25.775
2016-06-26 03:00:00,21.21215,22.024250000000002,23.6973,25.09655,25.7667
2016-06-26 04:00:00,21.2537,22.0702,23.8805,25.145,25.7584
2016-06-26 05:00:00,21.359949999999998,22.374200000000002,24.176450000000003,25.46365,25.9509
2016-06-26 06:00:00,21.4662,22.6782,24.4724,25.7823,26.1434
2016-06-26 07:00:00,21.6129,22.69975,24.5304,25.7544,26.14685
2016-06-26 08:00:00,21.7596,22.7213,24.5884,25.7265,26.1503
2016-06-26 09:00:00,21.63295,22.4628,24.2509,25.5222,25.9713
2016-06-26 10:00:00,21.5063,22.2043,23.9134,25.3179,25.7923
2016-06-26 11:00:00,21.3697,22.1072,23.7545,25.089550000000003,25.7118
2016-06-26 12:00:00,21.2331,22.0101,23.5956,24.8612,25.6313
2016-06-26 13:00:00,21.22455,21.99505,23.5488,24.84525,25.5761
2016-06-26 14:00:00,21.216,21.98,23.502,24.8293,25.5209
2016-06-26 15:00:00,21.210250000000002,21.997999999999998,23.613,24.8824,25.627650000000003
2016-06-26 16:00:00,21.2045,22.016,23.724,24.9355,25.7344
2016-06-26 17:00:00,21.28455,22.297199999999997,23.9916,25.4319,25.7343
2016-06-26 18:00:00,21.3646,22.5784,24.2592,25.9283,25.7342
2016-06-26 19:00:00,21.579900000000002,22.74645,24.5531,25.91905,25.9835
2016-06-26 20:00:00,21.7952,22.9145,24.847,25.9098,26.2328
2016-06-26 21:00:00,21.7388,22.700200000000002,24.514400000000002,25.71665,26.056150000000002
2016-06-26 22:00:00,21.6824,22.4859,24.1818,25.5235,25.8795
2016-06-26 23:00:00,21.4342,22.280450000000002,23.9538,25.40345,25.82355
2016-06-27 00:00:00,21.186,22.075,23.7258,25.2834,25.7676
2016-06-27 01:00:00,21.1836,22.0255,23.6505,25.13205,25.665100000000002
2016-06-27 02:00:00,21.1812,21.976,23.5752,24.9807,25.5626
2016-06-27 03:00:00,21.213700000000003,21.9928,23.6111,24.9115,25.680799999999998
2016-06-27 04:00:00,21.2462,22.0096,23.647,24.8423,25.799
2016-06-27 05:00:00,21.28465,22.206249999999997,23.97355,25.2466,25.898
2016-06-27 06:00:00,21.3231,22.4029,24.3001,25.6509,25.997
2016-06-27 07:00:00,21.51495,22.5922,24.473599999999998,25.74075,26.145899999999997
2016-06-27 08:00:00,21.7068,22.7815,24.6471,25.8306,26.2948
2016-06-27 09:00:00,21.71,22.66135,24.4787,25.70525,26.262999999999998
2016-06-27 10:00:00,21.7132,22.5412,24.3103,25.5799,26.2312
2016-06-27 11:00:00,21.5315,22.32425,24.0439,25.3756,26.0073
2016-06-27 12:00:00,21.3498,22.1073,23.7775,25.1713,25.7834
2016-06-27 13:00:00,21.31395,22.0549,23.693199999999997,25.041249999999998,25.70035
2016-06-27 14:00:00,21.2781,22.0025,23.6089,24.9112,25.6173
2016-06-27 15:00:00,21.273600000000002,22.009500000000003,23.6075,24.8534,25.70015
2016-06-27 16:00:00,21.2691,22.0165,23.6061,24.7956,25.783
2016-06-27 17:00:00,21.2722,22.158549999999998,23.906350000000003,25.12435,25.81245
2016-06-27 18:00:00,21.2753,22.3006,24.2066,25.4531,25.8419
2016-06-27 19:00:00,21.460250000000002,22.579,24.43195,25.622149999999998,26.08165
2016-06-27 20:00:00,21.6452,22.8574,24.6573,25.7912,26.3214
2016-06-27 21:00:00,21.7316,22.83305,24.62445,25.791150000000002,26.32385
2016-06-27 22:00:00,21.818,22.8087,24.5916,25.7911,26.3263
2016-06-27 23:00:00,21.63625,22.5222,24.2791,25.605,26.103650000000002
2016-06-28 00:00:00,21.4545,22.2357,23.9666,25.4189,25.881
2016-06-28 01:00:00,21.34665,22.13635,23.830849999999998,25.22815,25.798450000000003
2016-06-28 02:00:00,21.2388,22.037,23.6951,25.0374,25.7159
2016-06-28 03:00:00,21.264850000000003,22.0228,23.66545,25.05475,25.78955
2016-06-28 04:00:00,21.2909,22.0086,23.6358,25.0721,25.8632
2016-06-28 05:00:00,21.353450000000002,22.0837,23.81465,25.1479,25.86375
2016-06-28 06:00:00,21.416,22.1588,23.9935,25.2237,25.8643
2016-06-28 07:00:00,21.5036,22.44675,24.2562,25.62685,26.068199999999997
2016-06-28 08:00:00,21.5912,22.7347,24.5189,26.03,26.2721
2016-06-28 09:00:00,21.727,22.77945,24.59265,25.9672,26.306399999999996
2016-06-28 10:00:00,21.8628,22.8242,24.6664,25.9044,26.3407
2016-06-28 11:00:00,21.77115,22.5973,24.395400000000002,25.6737,26.19055
2016-06-28 12:00:00,21.6795,22.3704,24.1244,25.443,26.0404
2016-06-28 13:00:00,21.5528,22.24075,23.95355,25.276000000000003,25.9324
2016-06-28 14:00:00,21.4261,22.1111,23.7827,25.109,25.8244
2016-06-28 15:00:00,21.4262,22.07855,23.73455,25.083,25.76005
2016-06-28 16:00:00,21.4263,22.046,23.6864,25.057,25.6957
2016-06-28 17:00:00,21.42705,22.0869,23.798000000000002,25.0843,25.767699999999998
2016-06-28 18:00:00,21.4278,22.1278,23.9096,25.1116,25.8397
2016-06-28 19:00:00,21.47705,22.401049999999998,24.21185,25.49765,26.093899999999998
2016-06-28 20:00:00,21.5263,22.6743,24.5141,25.8837,26.3481
2016-06-28 21:00:00,21.704349999999998,22.8155,24.6759,25.90535,26.3539
2016-06-28 22:00:00,21.8824,22.9567,24.8377,25.927,26.3597
2016-06-28 23:00:00,21.83565,22.774250000000002,24.60235,25.7376,26.32105
2016-06-29 00:00:00,21.7889,22.5918,24.367,25.5482,26.2824
2016-06-29 01:00:00,21.600050000000003,22.384900000000002,24.13025,25.42505,26.068399999999997
2016-06-29 02:00:00,21.4112,22.178,23.8935,25.3019,25.8544
2016-06-29 03:00:00,21.43985,22.118000000000002,23.81555,25.1687,25.74495
2016-06-29 04:00:00,21.4685,22.058,23.7376,25.0355,25.6355
2016-06-29 05:00:00,21.480150000000002,22.07985,23.7554,24.99425,25.782899999999998
2016-06-29 06:00:00,21.4918,22.1017,23.7732,24.953,25.9303
2016-06-29 07:00:00,21.51965,22.28335,24.07555,25.25375,25.900199999999998
2016-06-29 08:00:00,21.5475,22.465,24.3779,25.5545,25.8701
2016-06-29 09:00:00,21.6929,22.70205,24.5537,25.760150000000003,26.1237
2016-06-29 10:00:00,21.8383,22.9391,24.7295,25.9658,26.3773
2016-06-29 11:00:00,21.882649999999998,22.8838,24.652050000000003,25.940350000000002,26.3386
2016-06-29 12:00:00,21.927,22.8285,24.5746,25.9149,26.2999
2016-06-29 13:00:00,21.762050000000002,22.55925,24.307299999999998,25.67135,26.1034
2016-06-29 14:00:00,21.5971,22.29,24.04,25.4278,25.9069
2016-06-29 15:00:00,21.524700000000003,22.20185,23.92875,25.27355,25.8658
2016-06-29 16:00:00,21.4523,22.1137,23.8175,25.1193,25.8247
2016-06-29 17:00:00,21.444200000000002,22.112099999999998,23.80595,25.138399999999997,25.8479
2016-06-29 18:00:00,21.4361,22.1105,23.7944,25.1575,25.8711
2016-06-29 19:00:00,21.4587,22.2524,24.06775,25.38205,25.91755
2016-06-29 20:00:00,21.4813,22.3943,24.3411,25.6066,25.964
2016-06-29 21:00:00,21.619799999999998,22.69855,24.553150000000002,25.73435,26.1605
2016-06-29 22:00:00,21.7583,23.0028,24.7652,25.8621,26.357
2016-06-29 23:00:00,21.86025,23.0001,24.77095,25.913899999999998,26.3223
2016-06-30 00:00:00,21.9622,22.9974,24.7767,25.9657,26.2876
2016-06-30 01:00:00,21.80505,22.6968,24.4735,25.7289,26.124299999999998
2016-06-30 02:00:00,21.6479,22.3962,24.1703,25.4921,25.961
2016-06-30 03:00:00,21.53085,22.2665,24.01625,25.3187,25.89115
2016-06-30 04:00:00,21.4138,22.1368,23.8622,25.1453,25.8213
2016-06-30 05:00:00,21.432299999999998,22.103650000000002,23.819450000000003,25.12375,25.79595
2016-06-30 06:00:00,21.4508,22.0705,23.7767,25.1022,25.7706
2016-06-30 07:00:00,21.4942,22.1336,23.90415,25.159750000000003,25.849800000000002
2016-06-30 08:00:00,21.5376,22.1967,24.0316,25.2173,25.929
2016-06-30 09:00:00,21.5929,22.5205,24.2988,25.601300000000002,25.9091
2016-06-30 10:00:00,21.6482,22.8443,24.566,25.9853,25.8892
2016-06-30 11:00:00,21.8358,22.978650000000002,24.77435,26.0278,26.081699999999998
2016-06-30 12:00:00,22.0234,23.113,24.9827,26.0703,26.2742
2016-06-30 13:00:00,21.9673,22.90335,24.7059,25.835,26.11365
2016-06-30 14:00:00,21.9112,22.6937,24.4291,25.5997,25.9531
2016-06-30 15:00:00,21.70465,22.47515,24.214199999999998,25.50405,25.945999999999998
2016-06-30 16:00:00,21.4981,22.2566,23.9993,25.4084,25.9389
2016-06-30 17:00:00,21.4867,22.1841,23.930100000000003,25.30415,25.8286
2016-06-30 18:00:00,21.4753,22.1116,23.8609,25.1999,25.7183
2016-06-30 19:00:00,21.477899999999998,22.16075,23.928350000000002,25.1869,25.8021
2016-06-30 20:00:00,21.4805,22.2099,23.9958,25.1739,25.8859
2016-06-30 21:00:00,21.52445,22.48905,24.33315,25.52735,26.07315
2016-06-30 22:00:00,21.5684,22.7682,24.6705,25.8808,26.2604
2016-06-30 23:00:00,21.788600000000002,22.9722,24.845550000000003,25.8828,26.288400000000003
2016-07-01 00:00:00,22.0088,23.1762,25.0206,25.8848,26.3164
2016-07-01 01:00:00,21.9941,22.9984,24.80195,25.753549999999997,26.2806
2016-07-01 02:00:00,21.9794,22.8206,24.5833,25.6223,26.2448
2016-07-01 03:00:00,21.77765,22.563049999999997,24.31995,25.4969,26.0456
2016-07-01 04:00:00,21.5759,22.3055,24.0566,25.3715,25.8464
2016-07-01 05:00:00,21.607950000000002,22.21515,23.9758,25.25695,25.703249999999997
2016-07-01 06:00:00,21.64,22.1248,23.895,25.1424,25.5601
2016-07-01 07:00:00,21.64,22.138550000000002,23.888550000000002,25.0206,25.7451
2016-07-01 08:00:00,21.64,22.1523,23.8821,24.8988,25.9301
2016-07-01 09:00:00,21.6694,22.33995,24.1564,25.18425,26.055799999999998
2016-07-01 10:00:00,21.6988,22.5276,24.4307,25.4697,26.1815
2016-07-01 11:00:00,21.871299999999998,22.945999999999998,24.7497,25.795949999999998,26.1722
2016-07-01 12:00:00,22.0438,23.3644,25.0687,26.1222,26.1629
2016-07-01 13:00:00,22.18465,23.388849999999998,25.06655,26.12475,26.123
2016-07-01 14:00:00,22.3255,23.4133,25.0644,26.1273,26.0831
2016-07-01 15:00:00,22.150550000000003,23.02675,24.6817,25.886000000000003,26.06745
2016-07-01 16:00:00,21.9756,22.6402,24.299,25.6447,26.0518
2016-07-01 17:00:00,21.80705,22.4581,24.16725,25.51425,25.971600000000002
2016-07-01 18:00:00,21.6385,22.276,24.0355,25.3838,25.8914
